Time,Node,InInterests,InData,InNacks,InSatisfiedInterests,InTimedOutInterests,OutInterests,OutData,OutNacks,OutSatisfiedInterests,OutTimedOutInterests,Label,interest_rate,data_rate,satisfaction_ratio,timeout_ratio,nack_ratio,pit_estimate
545.0,Node_2,33,31,11,31,0,33,31,11,31,0,Pulsing_IFA,33,31,0.9393939109274573,0.0,0.33333332323232356,0.0
546.0,Node_3,396,67,16,67,313,396,67,16,67,313,Slow_IFA,396,67,0.16919191876466688,0.7904040384080706,0.04040404030201,1481.6021597210824
547.0,Node_3,29,26,23,26,0,29,26,23,26,0,Pulsing_IFA,29,26,0.8965516932223554,0.0,0.7931034209274682,0.0
548.0,Node_8,1693,26,56,26,1611,1693,26,56,26,1611,IFA,1693,26,0.01535735380073399,0.951565268191633,0.033077377416965516,7625.754261751596
549.0,Node_6,849,17,73,17,759,849,17,73,17,759,IFA,849,17,0.02002355710244575,0.8939929318091956,0.08598350991050234,3592.7669033338566
550.0,Node_7,142,128,1,128,13,142,128,1,128,13,Normal,142,128,0.9014084443562785,0.09154929512993454,0.007042253471533426,61.53619165933831
551.0,Node_5,584,50,31,50,503,584,50,31,50,503,Distributed_IFA,584,50,0.0856164382095609,0.8613013683881826,0.053082191689927755,2380.977274586366
552.0,Node_6,694,46,48,46,600,694,46,48,46,600,Distributed_IFA,694,46,0.06628242065377173,0.8645533128752834,0.06916426503002267,2840.131938647211
553.0,Node_7,423,42,38,42,343,423,42,38,42,343,Distributed_IFA,423,42,0.09929077990711399,0.8108747025747643,0.08983451515405552,1623.6087567611646
554.0,Node_0,346,243,14,243,89,346,243,14,243,89,Cache_Pollution,346,243,0.7023121366985199,0.2572254327825855,0.040462427628721306,421.2862369554535
555.0,Node_8,182,168,1,168,13,182,168,1,168,13,Normal,182,168,0.9230769180050719,0.07142857103610675,0.0054945054643159045,61.536191754580834
556.0,Node_8,421,48,26,48,347,421,48,26,48,347,Distributed_IFA,421,48,0.11401425151065499,0.8242280265457766,0.06175771956827145,1642.5429696495532
557.0,Node_9,48,43,7,43,0,48,43,7,43,0,Pulsing_IFA,48,43,0.8958333146701394,0.0,0.14583333029513895,0.0
558.0,Node_3,350,74,12,74,264,350,74,12,74,264,Slow_IFA,350,74,0.2114285708244898,0.7542857121306122,0.034285714187755105,1249.6580512349813
559.0,Node_0,1739,31,32,31,1676,1739,31,32,31,1676,IFA,1739,31,0.01782633696502223,0.9637722823670084,0.018401380092926176,7933.435222157272
560.0,Node_7,1389,14,27,14,1348,1389,14,27,14,1348,IFA,1389,14,0.0100791936572504,0.9704823607123957,0.019438444910411485,6380.829760094517
561.0,Node_8,175,173,4,173,0,175,173,4,173,0,Normal,175,173,0.988571422922449,0.0,0.022857142726530614,0.0
562.0,Node_6,88,81,2,81,5,88,81,2,81,5,Normal,88,81,0.9204545349948349,0.05681818117252067,0.02272727246900827,23.66776592054495
563.0,Node_0,66,63,1,63,2,66,63,1,63,2,Normal,66,63,0.9545454400826449,0.03030302984389349,0.015151514921946744,9.46710633235773
564.0,Node_1,30,28,47,28,0,30,28,47,28,0,Pulsing_IFA,30,28,0.9333333022222232,0.0,1.566666614444446,0.0
565.0,Node_2,1756,21,88,21,1647,1756,21,88,21,1647,IFA,1756,21,0.011958997715285307,0.9379271065273763,0.050113895187862245,7796.16217838053
566.0,Node_1,453,319,17,319,117,453,319,17,319,117,Cache_Pollution,453,319,0.7041942589311385,0.2582781451252138,0.03752759373614218,553.8257276116526
567.0,Node_2,133,128,3,128,2,133,128,3,128,2,Normal,133,128,0.9624060078014586,0.01503759387189779,0.022556390807846684,9.467106404617484
568.0,Node_7,408,343,15,343,50,408,343,15,343,50,Cache_Pollution,408,343,0.8406862724492984,0.1225490193074779,0.03676470579224337,236.67766131487608
569.0,Node_4,2317,14,12,14,2291,2317,14,12,14,2291,Pulsing_IFA,2317,14,0.006042296069899743,0.9887785925814508,0.005179110917056922,10844.570463347014
570.0,Node_0,36,34,34,34,0,36,34,34,34,0,Pulsing_IFA,36,34,0.9444444182098773,0.0,0.9444444182098773,0.0
571.0,Node_0,161,147,3,147,11,161,147,3,147,11,Normal,161,147,0.9130434725897921,0.06832298094209328,0.018633540256934533,52.06908529348257
572.0,Node_7,116,110,3,110,3,116,110,3,110,3,Normal,116,110,0.9482758538941737,0.025862068742568373,0.025862068742568373,14.200659591278624
573.0,Node_0,39,36,34,36,0,39,36,34,36,0,Pulsing_IFA,39,36,0.9230768994082847,0.0,0.8717948494411578,0.0
574.0,Node_0,58,57,2,57,0,58,57,2,57,0,Normal,58,57,0.9827586037455414,0.0,0.03448275802615935,0.0
575.0,Node_8,301,250,18,250,33,301,250,18,250,33,Cache_Pollution,301,250,0.8305647812938047,0.10963455113078223,0.05980066425315394,156.20725633171816
576.0,Node_3,366,259,11,259,96,366,259,11,259,96,Cache_Pollution,366,259,0.707650271290573,0.2622950812505599,0.030054644726626653,454.4211095967516
577.0,Node_3,100,98,5,98,0,100,98,5,98,0,Normal,100,98,0.9799999902000002,0.0,0.0499999995,0.0
578.0,Node_0,52,47,4,47,1,52,47,4,47,1,Normal,52,47,0.9038461364644974,0.019230768860946754,0.07692307544378701,4.733553146869499
579.0,Node_4,591,499,15,499,77,591,499,15,499,77,Cache_Pollution,591,499,0.8443316398573069,0.13028764783369265,0.02538071061695311,364.4835987015278
580.0,Node_1,132,130,2,130,0,132,130,2,130,0,Normal,132,130,0.9848484773875116,0.0,0.015151515036730947,0.0
581.0,Node_7,380,280,15,280,85,380,280,15,280,85,Cache_Pollution,380,280,0.7368421033240997,0.22368420993767313,0.0394736841066482,402.3520241626251
582.0,Node_0,332,250,24,250,58,332,250,24,250,58,Cache_Pollution,332,250,0.7530120459246625,0.1746987946545217,0.0722891564087676,274.5460869712173
583.0,Node_7,329,88,16,88,225,329,88,16,88,225,Slow_IFA,329,88,0.2674772028344158,0.6838905754289041,0.04863221869716651,1065.0494752901252
584.0,Node_1,69,63,2,63,4,69,63,2,63,4,Normal,69,63,0.9130434650283556,0.05797101365259401,0.028985506826297004,18.934212677188594
585.0,Node_0,954,23,48,23,883,954,23,48,23,883,IFA,954,23,0.024109014649780908,0.9255765189459365,0.0503144653560645,4179.727504683875
586.0,Node_1,142,140,4,140,0,142,140,4,140,0,Normal,142,140,0.9859154860146797,0.0,0.028169013886133704,0.0
587.0,Node_5,120,111,0,111,9,120,111,0,111,9,Normal,120,111,0.9249999922916667,0.074999999375,0.0,42.601978786077815
588.0,Node_3,524,76,32,76,416,524,76,32,76,416,Distributed_IFA,524,76,0.1450381676621409,0.7938931282559292,0.06106870217353301,1969.1581432082016
589.0,Node_1,81,78,1,78,2,81,78,1,78,2,Normal,81,78,0.9629629510745314,0.024691357719859783,0.012345678859929892,9.46710635892088
590.0,Node_2,1572,50,12,50,1510,1572,50,12,50,1510,IFA,1572,50,0.03180661575584821,0.9605597958266159,0.007633587781403569,7147.665384681183
591.0,Node_7,569,461,14,461,94,569,461,14,461,94,Cache_Pollution,569,461,0.8101933201929818,0.16520210867275553,0.024604569376793374,444.95400358054764
592.0,Node_0,58,53,3,53,2,58,53,3,53,2,Normal,58,53,0.9137930876932226,0.03448275802615935,0.05172413703923902,9.467106312572765
593.0,Node_0,388,33,10,33,345,388,33,10,33,345,Slow_IFA,388,33,0.08505154617254757,0.88917525544027,0.025773195809862898,1633.0758628663234
594.0,Node_3,107,101,2,101,4,107,101,2,101,4,Normal,107,101,0.9439252248231288,0.03738317722071797,0.018691588610358984,18.93421277464221
595.0,Node_9,335,29,9,29,297,335,29,9,29,297,Slow_IFA,335,29,0.08656716392069504,0.8865671615326354,0.02686567156159501,1405.8653074594995
596.0,Node_7,510,396,27,396,87,510,396,27,396,87,Cache_Pollution,510,396,0.7764705867128028,0.1705882349596309,0.05294117636678201,411.8191308897565
597.0,Node_9,501,76,53,76,372,501,76,53,76,372,Distributed_IFA,501,76,0.1516966064836395,0.7425149685778144,0.10578842294253808,1760.8818009838303
598.0,Node_9,459,379,29,379,51,459,379,29,379,51,Cache_Pollution,459,379,0.8257080592032504,0.11111111086903898,0.06318082774906138,241.4112146069174
599.0,Node_2,723,59,52,59,612,723,59,52,59,612,Distributed_IFA,723,59,0.08160442588989705,0.8464730278748644,0.07192254485211266,2896.934577587588
600.0,Node_8,97,95,4,95,0,97,95,4,95,0,Normal,97,95,0.9793814332022532,0.0,0.04123711297693698,0.0
601.0,Node_7,182,169,1,169,12,182,169,1,169,12,Normal,182,169,0.9285714234693878,0.06593406557179085,0.0054945054643159045,56.80263854269
602.0,Node_6,335,277,29,277,29,335,277,29,277,29,Cache_Pollution,335,277,0.8268656691735353,0.08656716392069504,0.08656716392069504,137.2730434893114
603.0,Node_6,328,80,15,80,233,328,80,15,80,233,Slow_IFA,328,80,0.24390243828078526,0.7103658514927871,0.045731707177647234,1102.9179010679982
604.0,Node_9,397,75,18,75,304,397,75,18,75,304,Slow_IFA,397,75,0.18891687609844615,0.7657430711190351,0.04534005026362708,1439.000180696722
605.0,Node_0,128,124,1,124,3,128,124,1,124,3,Normal,128,124,0.9687499924316407,0.02343749981689453,0.007812499938964845,14.200659602755449
606.0,Node_9,171,169,2,169,0,171,169,2,169,0,Normal,171,169,0.9883040877876954,0.0,0.011695906364351425,0.0
607.0,Node_6,544,24,37,24,483,544,24,37,24,483,Distributed_IFA,544,24,0.04411764697772491,0.8878676454267139,0.0680147057573259,2286.306209702626
608.0,Node_1,647,53,42,53,552,647,53,42,53,552,Distributed_IFA,647,53,0.08191653774046903,0.8531684685422435,0.06491499217169244,2612.921383281933
609.0,Node_3,18,16,45,16,0,18,16,45,16,0,Pulsing_IFA,18,16,0.8888888395061756,0.0,2.4999998611111187,0.0
610.0,Node_5,62,59,0,59,3,62,59,0,59,3,Normal,62,59,0.9516128878772115,0.04838709599375652,0.0,14.200659484655208
611.0,Node_3,784,20,34,20,730,784,20,34,20,730,Distributed_IFA,784,20,0.025510204049094126,0.9311224477919356,0.043367346883460015,3455.49385925902
612.0,Node_2,61,57,4,57,0,61,57,4,57,0,Normal,61,57,0.9344262141897343,0.0,0.06557376941682345,0.0
613.0,Node_5,569,34,21,34,514,569,34,21,34,514,Distributed_IFA,569,34,0.059753954200783915,0.9033391899765568,0.036906854065190065,2433.046360004271
614.0,Node_8,59,56,2,56,1,59,56,2,56,1,Normal,59,56,0.9491525262855505,0.016949152255099114,0.03389830451019823,4.733553157669653
615.0,Node_8,489,398,13,398,78,489,398,13,398,78,Cache_Pollution,489,398,0.8139059288059184,0.15950920212779304,0.02658486702129884,369.2171518011054
616.0,Node_4,75,74,0,74,1,75,74,0,74,1,Normal,75,74,0.9866666535111113,0.013333333155555559,0.0,4.7335531747853254
617.0,Node_9,574,24,33,24,517,574,24,33,24,517,Distributed_IFA,574,24,0.041811846617052534,0.9006968625423399,0.05749128909844723,2447.247019730476
618.0,Node_4,389,91,17,91,281,389,91,17,91,281,Slow_IFA,389,91,0.23393316135235692,0.7223650367034318,0.043701799373517224,1330.128456430369
619.0,Node_2,131,130,1,130,0,131,130,1,130,0,Normal,131,130,0.9923664046384244,0.0,0.00763358772798788,0.0
620.0,Node_8,73,66,1,66,6,73,66,1,66,6,Normal,73,66,0.9041095766560332,0.08219177969600303,0.013698629949333838,28.401319038337043
621.0,Node_8,1000,16,61,16,923,1000,16,61,16,923,IFA,1000,16,0.015999999984,0.922999999077,0.060999999939,4369.069634212046
622.0,Node_0,1101,22,21,22,1058,1101,22,21,22,1058,IFA,1101,22,0.019981834677582345,0.9609445949491874,0.019073569464964968,5008.0993211488485
623.0,Node_9,77,75,3,75,0,77,75,3,75,0,Normal,77,75,0.9740259613762863,0.0,0.03896103845505145,0.0
624.0,Node_8,1932,45,18,45,1869,1932,45,18,45,1869,IFA,1932,45,0.023291925453782645,0.9673913038471059,0.009316770181513058,8847.01099705472
625.0,Node_5,537,425,10,425,102,537,425,10,425,102,Cache_Pollution,537,425,0.7914338905187451,0.1899441337244988,0.01862197389455871,482.82242936662476
626.0,Node_6,121,111,2,111,8,121,111,2,111,8,Normal,121,111,0.9173553643193771,0.06611570193292808,0.01652892548323202,37.86842559023275
627.0,Node_5,198,182,1,182,15,198,182,1,182,15,Normal,198,182,0.9191919145495357,0.07575757537496174,0.00505050502499745,71.00329820988799
628.0,Node_1,55,51,3,51,1,55,51,3,51,1,Normal,55,51,0.9272727104132235,0.018181817851239675,0.05454545355371903,4.733553151834765
629.0,Node_6,119,114,2,114,3,119,114,2,114,3,Normal,119,114,0.9579831852270321,0.025210083821764002,0.016806722547842667,14.20065959436483
630.0,Node_6,66,61,4,61,1,66,61,4,61,1,Normal,66,61,0.9242424102387514,0.015151514921946744,0.06060605968778698,4.733553166178865
631.0,Node_3,79,72,2,72,5,79,72,2,72,5,Normal,79,72,0.9113923935266786,0.06329113843935268,0.025316455375741072,23.667765889904864
632.0,Node_8,350,88,11,88,251,350,88,11,88,251,Slow_IFA,350,88,0.2514285707102041,0.7171428550938775,0.03142857133877551,1188.1218593181075
633.0,Node_3,2388,5,33,5,2350,2388,5,33,5,2350,Pulsing_IFA,2388,5,0.002093802344181825,0.9840871017654577,0.013819095471600044,11123.850104405286
634.0,Node_0,82,77,5,77,0,82,77,5,77,0,Normal,82,77,0.9390243787923856,0.0,0.060975609012492576,0.0
635.0,Node_4,1436,31,14,31,1391,1436,31,14,31,1391,IFA,1436,31,0.02158774371755728,0.9686629519716831,0.009749303614380707,6584.372549332802
636.0,Node_0,869,12,88,12,769,869,12,88,12,769,IFA,869,12,0.01380897581840164,0.8849252003625717,0.10126582266827869,3640.102435755773
637.0,Node_7,47,45,34,45,0,47,45,34,45,0,Pulsing_IFA,47,45,0.9574467881394301,0.0,0.7234042399275694,0.0
638.0,Node_0,677,53,53,53,571,677,53,53,53,571,Distributed_IFA,677,53,0.07828655823000509,0.843426882062885,0.07828655823000509,2702.858894848133
639.0,Node_2,148,138,1,138,9,148,138,1,138,9,Normal,148,138,0.9324324261322133,0.06081081039992696,0.006756756711102995,42.6019788532431
640.0,Node_6,374,304,17,304,53,374,304,17,304,53,Cache_Pollution,374,304,0.8128342224255769,0.14171122956761703,0.04545454533300924,250.8783209378688
641.0,Node_0,526,59,40,59,427,526,59,40,59,427,Distributed_IFA,526,59,0.11216730016698231,0.8117870707000245,0.07604562723185242,2021.2272287403923
642.0,Node_1,525,392,20,392,113,525,392,20,392,113,Cache_Pollution,525,392,0.7466666652444445,0.21523809482811793,0.03809523802267574,534.8915148637876
643.0,Node_5,118,115,3,115,0,118,115,3,115,0,Normal,118,115,0.9745762629273198,0.0,0.025423728598103996,0.0
644.0,Node_4,1060,35,27,35,998,1060,35,27,35,998,IFA,1060,35,0.03301886789337842,0.9415094330740476,0.025471698089177642,4724.086126966883
645.0,Node_7,73,67,5,67,1,73,67,5,67,1,Normal,73,67,0.9178082066053671,0.013698629949333838,0.06849314974666919,4.7335531730561735
646.0,Node_6,582,40,42,40,500,582,40,42,40,500,Distributed_IFA,582,40,0.06872852221867952,0.8591065277334939,0.0721649483296135,2366.7766148830574
647.0,Node_1,64,60,0,60,4,64,60,0,60,4,Normal,64,60,0.9374999853515628,0.062499999023437516,0.0,18.934212655750397
648.0,Node_5,1918,12,44,12,1862,1918,12,44,12,1862,Pulsing_IFA,1918,12,0.006256517202160314,0.9708029192018753,0.02294056307458782,8813.876124373273
649.0,Node_9,398,320,25,320,53,398,320,25,320,53,Cache_Pollution,398,320,0.8040200984823616,0.13316582881114114,0.0628140701939345,250.87832097831895
650.0,Node_1,589,463,27,463,99,589,463,27,463,99,Cache_Pollution,589,463,0.7860780971373886,0.1680814937723574,0.045840407392461105,468.62176975641466
651.0,Node_2,156,152,5,152,0,156,152,5,152,0,Normal,156,152,0.9743589681130835,0.0,0.03205128184582512,0.0
652.0,Node_5,85,81,2,81,2,85,81,2,81,2,Normal,85,81,0.9529411652595158,0.023529411487889278,0.023529411487889278,9.467106364421014
653.0,Node_9,39,38,40,38,0,39,38,40,38,0,Pulsing_IFA,39,38,0.9743589493754116,0.0,1.0256409993425386,0.0
654.0,Node_3,2944,20,40,20,2884,2944,20,40,20,2884,Pulsing_IFA,2944,20,0.0067934782585619986,0.9796195648846401,0.013586956517123997,13651.567533464695
655.0,Node_3,700,65,48,65,587,700,65,48,65,587,Distributed_IFA,700,65,0.09285714272448979,0.8385714273734693,0.06857142847346939,2778.5957466775058
656.0,Node_8,30,27,36,27,0,30,27,36,27,0,Pulsing_IFA,30,27,0.899999970000001,0.0,1.1999999600000013,0.0
657.0,Node_5,50,49,48,49,0,50,49,48,49,0,Pulsing_IFA,50,49,0.9799999804000005,0.0,0.9599999808000005,0.0
658.0,Node_0,70,66,3,66,1,70,66,3,66,1,Normal,70,66,0.9428571293877553,0.014285714081632657,0.04285714224489797,4.73355317027718
659.0,Node_8,89,82,1,82,6,89,82,1,82,6,Normal,89,82,0.9213483042545134,0.06741572957959854,0.011235954929933092,28.40131910828026
660.0,Node_4,145,132,1,132,12,145,132,1,132,12,Normal,145,132,0.9103448213079668,0.08275862011890607,0.006896551676575506,56.80263846305008
661.0,Node_2,53,50,0,50,3,53,50,0,50,3,Normal,53,50,0.9433962086151659,0.056603772516909956,0.0,14.200659445761133
662.0,Node_6,76,70,4,70,2,76,70,4,70,2,Normal,76,70,0.921052619459834,0.026315789127423828,0.052631578254847655,9.467106351231546
663.0,Node_0,502,370,27,370,105,502,370,27,370,105,Cache_Pollution,502,370,0.7370517913604546,0.20916334619688576,0.05378486045062777,497.02308898934774
664.0,Node_6,478,372,30,372,76,478,372,30,372,76,Cache_Pollution,478,372,0.7782426761961451,0.15899581556695436,0.0627615061448504,359.75004532773676
665.0,Node_0,379,271,11,271,97,379,271,11,271,97,Cache_Pollution,379,271,0.7150395759497636,0.25593667478644677,0.02902374662526716,459.1546628647488
666.0,Node_7,510,76,60,76,374,510,76,60,76,374,Distributed_IFA,510,76,0.14901960755094196,0.7333333318954248,0.11764705859284891,1770.348907503091
667.0,Node_8,550,33,44,33,473,550,33,44,33,473,Distributed_IFA,550,33,0.059999999890909095,0.8599999984363637,0.07999999985454545,2238.9706774555452
668.0,Node_2,1743,21,52,21,1670,1743,21,52,21,1670,IFA,1743,21,0.012048192764172006,0.9581181864841547,0.02983362017794973,7905.03390275664
669.0,Node_0,457,67,57,67,333,457,67,57,67,333,Distributed_IFA,457,67,0.14660831477766234,0.7286652062830083,0.12472647675114557,1576.273224771314
670.0,Node_0,194,185,3,185,6,194,185,3,185,6,Normal,194,185,0.953608242507174,0.030927834892124563,0.015463917446062281,28.401319280997654
671.0,Node_6,302,213,19,213,70,302,213,19,213,70,Cache_Pollution,302,213,0.7052980109096092,0.23178807870268847,0.06291390707644402,331.34872555577454
672.0,Node_5,1332,37,100,37,1195,1332,37,100,37,1195,IFA,1332,37,0.027777777756923586,0.8971471464736132,0.0750750750187124,5656.59611504305
673.0,Node_3,52,48,3,48,1,52,48,3,48,1,Normal,52,48,0.9230769053254442,0.019230768860946754,0.05769230658284026,4.733553146869499
674.0,Node_8,91,87,3,87,1,91,87,3,87,1,Normal,91,87,0.9560439455379787,0.010989010868252628,0.03296703260475788,4.7335531858822995
675.0,Node_8,168,155,3,155,10,168,155,3,155,10,Normal,168,155,0.9226190421272676,0.05952380916950114,0.01785714275085034,47.33553209723456
676.0,Node_9,336,39,17,39,280,336,39,17,39,280,Slow_IFA,336,39,0.1160714282259779,0.8333333308531746,0.05059523794465703,1325.394902667195
677.0,Node_8,61,54,1,54,6,61,54,1,54,6,Normal,61,54,0.8852458871271166,0.09836065412523519,0.016393442354205864,28.401318961800815
678.0,Node_6,96,89,5,89,2,96,89,5,89,2,Normal,96,89,0.9270833236762154,0.020833333116319446,0.05208333279079862,9.467106377183043
679.0,Node_9,92,89,5,89,0,92,89,5,89,0,Normal,92,89,0.9673912938327034,0.0,0.05434782549621929,0.0
680.0,Node_9,305,95,8,95,202,305,95,8,95,202,Slow_IFA,305,95,0.3114754088148347,0.6622950797957539,0.026229508110722926,956.1777509206632
681.0,Node_9,1652,7,10,7,1635,1652,7,10,7,1635,Pulsing_IFA,1652,7,0.0042372881330282755,0.9897094425001758,0.006053268761468965,7739.359539280623
682.0,Node_7,488,395,28,395,65,488,395,28,395,65,Cache_Pollution,488,395,0.8094262278495364,0.1331967210385313,0.05737704906275195,307.68095983296513
683.0,Node_5,478,399,28,399,51,478,399,28,399,51,Cache_Pollution,478,399,0.8347280317265104,0.10669456044624569,0.05857740573519371,241.41121462782334
684.0,Node_3,131,118,2,118,11,131,118,2,118,11,Normal,131,118,0.9007633519025698,0.08396946500786669,0.01526717545597576,52.069085219419115
685.0,Node_0,2503,15,10,15,2478,2503,15,10,15,2478,Pulsing_IFA,2503,15,0.005992808627250177,0.9900119852217292,0.003995205751500118,11729.744918828359
686.0,Node_1,101,100,3,100,0,101,100,3,100,0,Normal,101,100,0.9900990000980298,0.0,0.029702970002940893,0.0
687.0,Node_9,14,12,43,12,0,14,12,43,12,0,Pulsing_IFA,14,12,0.8571427959183717,0.0,3.071428352040832,0.0
688.0,Node_2,189,188,4,188,0,189,188,4,188,0,Normal,189,188,0.9947089894459842,0.0,0.021164021052042216,0.0
689.0,Node_6,13,12,7,12,0,13,12,7,12,0,Pulsing_IFA,13,12,0.9230768520710114,0.0,0.5384614970414233,0.0
690.0,Node_6,170,155,0,155,15,170,155,0,155,15,Normal,170,155,0.9117647005190311,0.08823529359861593,0.0,71.00329815082405
691.0,Node_0,61,56,0,56,5,61,56,0,56,5,Normal,61,56,0.9180327718355283,0.08196721177102932,0.0,23.66776580150068
692.0,Node_2,73,70,2,70,1,73,70,2,70,1,Normal,73,70,0.9589040964533686,0.013698629949333838,0.027397259898667675,4.7335531730561735
